EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 25-02-2015
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : daily Precipitation amount in 0.1 mm
23-27 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SLOVENIA, MARIBOR-LETALISCE (STAID: 3331).
Blended and updated with sources: 115156 914026 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
115156,20110111,   18,    0
115156,20110112,    0,    0
115156,20110113,    2,    0
115156,20110114,    0,    0
115156,20110115,    0,    0
115156,20110116,    0,    0
115156,20110117,    0,    0
115156,20110118,    0,    0
115156,20110119,  140,    0
115156,20110120,    0,    0
115156,20110121,    0,    0
115156,20110122,    0,    0
115156,20110123,    0,    0
115156,20110124,    3,    0
115156,20110125,    0,    0
115156,20110126,    0,    0
115156,20110127,   10,    0
115156,20110128,    0,    0
115156,20110129,    0,    0
115156,20110130,    0,    0
115156,20110131,    0,    0
115156,20110201,    0,    0
115156,20110202,    0,    0
115156,20110203,    0,    0
115156,20110204,    0,    0
115156,20110205,    0,    0
115156,20110206,    0,    0
115156,20110207,    0,    0
115156,20110208,    0,    0
115156,20110209,    0,    0
115156,20110210,    0,    0
115156,20110211,    0,    0
115156,20110212,    0,    0
115156,20110213,   36,    0
115156,20110214,    0,    0
115156,20110215,    7,    0
115156,20110216,   44,    0
115156,20110217,    7,    0
115156,20110218,    0,    0
115156,20110219,    0,    0
115156,20110220,    1,    0
115156,20110221,    8,    0
115156,20110222,    0,    0
115156,20110223,    0,    0
115156,20110224,    0,    0
115156,20110225,    0,    0
115156,20110226,    0,    0
115156,20110227,    0,    0
115156,20110228,    0,    0
115156,20110301,    0,    0
115156,20110302,    3,    0
115156,20110303,    1,    0
115156,20110304,    0,    0
115156,20110305,    0,    0
115156,20110306,    0,    0
115156,20110307,    0,    0
115156,20110308,    0,    0
115156,20110309,    0,    0
115156,20110310,    0,    0
115156,20110311,    0,    0
115156,20110312,    0,    0
115156,20110313,    1,    0
115156,20110314,    1,    0
115156,20110315,    0,    0
115156,20110316,  327,    0
115156,20110317,   25,    0
115156,20110318,    1,    0
115156,20110319,    0,    0
115156,20110320,    0,    0
115156,20110321,    0,    0
115156,20110322,    0,    0
115156,20110323,    0,    0
115156,20110324,    0,    0
115156,20110325,    0,    0
115156,20110326,   20,    0
115156,20110327,    5,    0
115156,20110328,    2,    0
115156,20110329,    0,    0
115156,20110330,    0,    0
115156,20110331,    0,    0
115156,20110401,    0,    0
115156,20110402,    0,    0
115156,20110403,    0,    0
115156,20110404,  153,    0
115156,20110405,    0,    0
115156,20110406,    0,    0
115156,20110407,    0,    0
115156,20110408,    0,    0
115156,20110409,    0,    0
115156,20110410,    0,    0
115156,20110411,    0,    0
115156,20110412,  149,    0
115156,20110413,    0,    0
115156,20110414,    1,    0
115156,20110415,    2,    0
115156,20110416,    2,    0
115156,20110417,    0,    0
115156,20110418,    0,    0
115156,20110419,    0,    0
115156,20110420,    0,    0
115156,20110421,    0,    0
115156,20110422,    0,    0
115156,20110423,    0,    0
115156,20110424,    3,    0
115156,20110425,  159,    0
115156,20110426,   14,    0
115156,20110427,   10,    0
115156,20110428,   20,    0
115156,20110429,   19,    0
115156,20110430,   23,    0
115156,20110501,   54,    0
115156,20110502,    0,    0
115156,20110503,  157,    0
115156,20110504,    0,    0
115156,20110505,    0,    0
115156,20110506,    0,    0
115156,20110507,    0,    0
115156,20110508,   18,    0
115156,20110509,    0,    0
115156,20110510,    0,    0
115156,20110511,    0,    0
115156,20110512,    0,    0
115156,20110513,    0,    0
115156,20110514,   26,    0
115156,20110515,  139,    0
115156,20110516,    0,    0
115156,20110517,    0,    0
115156,20110518,    0,    0
115156,20110519,    0,    0
115156,20110520,    0,    0
115156,20110521,    8,    0
115156,20110522,    0,    0
115156,20110523,   11,    0
115156,20110524,   72,    0
115156,20110525,    0,    0
115156,20110526,    0,    0
115156,20110527,  291,    0
115156,20110528,   52,    0
115156,20110529,    0,    0
115156,20110530,    0,    0
115156,20110531,    2,    0
115156,20110601,    0,    0
115156,20110602,  107,    0
115156,20110603,   35,    0
115156,20110604,  128,    0
115156,20110605,   56,    0
115156,20110606,    1,    0
115156,20110607,  263,    0
115156,20110608,   36,    0
115156,20110609,   39,    0
115156,20110610,    0,    0
115156,20110611,    0,    0
115156,20110612,  172,    0
115156,20110613,    0,    0
115156,20110614,    0,    0
115156,20110615,    0,    0
115156,20110616,    0,    0
115156,20110617,    0,    0
115156,20110618,  195,    0
115156,20110619,   26,    0
115156,20110620,    0,    0
115156,20110621,    0,    0
115156,20110622,    4,    0
115156,20110623,   94,    0
115156,20110624,   63,    0
115156,20110625,    0,    0
115156,20110626,    0,    0
115156,20110627,    0,    0
115156,20110628,    0,    0
115156,20110629,    0,    0
115156,20110630,    0,    0
115156,20110701,    0,    0
115156,20110702,   12,    0
115156,20110703,    0,    0
115156,20110704,    0,    0
115156,20110705,   25,    0
115156,20110706,    0,    0
115156,20110707,    0,    0
115156,20110708,    0,    0
115156,20110709,    0,    0
115156,20110710,    0,    0
115156,20110711,   15,    0
115156,20110712,    1,    0
115156,20110713,    0,    0
115156,20110714,   75,    0
115156,20110715,    0,    0
115156,20110716,    0,    0
115156,20110717,    6,    0
115156,20110718,    1,    0
115156,20110719,    1,    0
115156,20110720,   74,    0
115156,20110721,   12,    0
115156,20110722,  120,    0
115156,20110723,  475,    0
115156,20110724,  106,    0
115156,20110725,    0,    0
115156,20110726,    0,    0
115156,20110727,   60,    0
115156,20110728,  300,    0
115156,20110729,    0,    0
115156,20110730,   56,    0
115156,20110731,    3,    0
115156,20110801,    0,    0
115156,20110802,    0,    0
115156,20110803,    7,    0
115156,20110804,   17,    0
115156,20110805,    0,    0
115156,20110806,    0,    0
115156,20110807,    0,    0
115156,20110808,  364,    0
115156,20110809,   17,    0
115156,20110810,    0,    0
115156,20110811,    0,    0
115156,20110812,    0,    0
115156,20110813,    2,    0
115156,20110814,    0,    0
115156,20110815,   13,    0
115156,20110816,    0,    0
115156,20110817,    0,    0
115156,20110818,    0,    0
115156,20110819,  138,    0
115156,20110820,    0,    0
115156,20110821,    0,    0
115156,20110822,    0,    0
115156,20110823,    0,    0
115156,20110824,    0,    0
115156,20110825,    0,    0
115156,20110826,    0,    0
115156,20110827,    0,    0
115156,20110828,    0,    0
115156,20110829,    0,    0
115156,20110830,    3,    0
115156,20110831,    0,    0
115156,20110901,    0,    0
115156,20110902,  141,    0
115156,20110903,    0,    0
115156,20110904,    0,    0
115156,20110905,    0,    0
115156,20110906,    0,    0
115156,20110907,    0,    0
115156,20110908,    0,    0
115156,20110909,    0,    0
115156,20110910,    0,    0
115156,20110911,    0,    0
115156,20110912,    5,    0
115156,20110913,    0,    0
115156,20110914,    1,    0
115156,20110915,    0,    0
115156,20110916,    0,    0
115156,20110917,    0,    0
115156,20110918,   41,    0
115156,20110919,  271,    0
115156,20110920,    0,    0
115156,20110921,    0,    0
115156,20110922,    0,    0
115156,20110923,    0,    0
115156,20110924,    0,    0
115156,20110925,    0,    0
115156,20110926,    0,    0
115156,20110927,    0,    0
115156,20110928,    0,    0
115156,20110929,    0,    0
115156,20110930,    0,    0
115156,20111001,    0,    0
115156,20111002,    0,    0
115156,20111003,    0,    0
115156,20111004,    0,    0
115156,20111005,    0,    0
115156,20111006,    0,    0
115156,20111007,  443,    0
115156,20111008,    0,    0
115156,20111009,    0,    0
115156,20111010,    9,    0
115156,20111011,    0,    0
115156,20111012,    2,    0
115156,20111013,    0,    0
115156,20111014,    0,    0
115156,20111015,    0,    0
115156,20111016,    0,    0
115156,20111017,    0,    0
115156,20111018,    0,    0
115156,20111019,  277,    0
115156,20111020,  135,    0
115156,20111021,    0,    0
115156,20111022,    0,    0
115156,20111023,   15,    0
115156,20111024,    0,    0
115156,20111025,    2,    0
115156,20111026,  124,    0
115156,20111027,    0,    0
115156,20111028,    0,    0
115156,20111029,    2,    0
115156,20111030,    0,    0
115156,20111031,    0,    0
115156,20111101,    0,    0
115156,20111102,    0,    0
115156,20111103,    0,    0
115156,20111104,    0,    0
115156,20111105,    0,    0
115156,20111106,    0,    0
115156,20111107,    0,    0
115156,20111108,    0,    0
115156,20111109,    0,    0
115156,20111110,    0,    0
115156,20111111,    0,    0
115156,20111112,    0,    0
115156,20111113,    0,    0
115156,20111114,    0,    0
115156,20111115,    0,    0
115156,20111116,    0,    0
115156,20111117,    0,    0
115156,20111118,    0,    0
115156,20111119,    0,    0
115156,20111120,    0,    0
115156,20111121,    0,    0
115156,20111122,    0,    0
115156,20111123,    0,    0
115156,20111124,    0,    0
115156,20111125,    0,    0
115156,20111126,    0,    0
115156,20111127,    0,    0
115156,20111128,    0,    0
115156,20111129,    0,    0
115156,20111130,    0,    0
115156,20111201,    0,    0
115156,20111202,    0,    0
115156,20111203,    1,    0
115156,20111204,    1,    0
115156,20111205,  113,    0
115156,20111206,    0,    0
115156,20111207,    0,    0
115156,20111208,    0,    0
115156,20111209,    0,    0
115156,20111210,    0,    0
115156,20111211,    0,    0
115156,20111212,   41,    0
115156,20111213,    0,    0
115156,20111214,   70,    0
115156,20111215,  114,    0
115156,20111216,  267,    0
115156,20111217,    0,    0
115156,20111218,    3,    0
115156,20111219,   11,    0
115156,20111220,    0,    0
115156,20111221,    0,    0
115156,20111222,    0,    0
115156,20111223,    0,    0
115156,20111224,    0,    0
115156,20111225,    0,    0
115156,20111226,    0,    0
115156,20111227,    0,    0
115156,20111228,    0,    0
115156,20111229,   29,    0
115156,20111230,    0,    0
115156,20111231,    0,    0
115156,20120101,    0,    0
115156,20120102,   61,    0
115156,20120103,    0,    0
115156,20120104,    4,    0
115156,20120105,    4,    0
115156,20120106,    0,    0
115156,20120107,    0,    0
115156,20120108,    0,    0
115156,20120109,    0,    0
115156,20120110,   10,    0
115156,20120111,    0,    0
115156,20120112,    0,    0
115156,20120113,    0,    0
115156,20120114,    0,    0
115156,20120115,    0,    0
115156,20120116,    0,    0
115156,20120117,    0,    0
115156,20120118,    0,    0
115156,20120119,    0,    0
115156,20120120,   13,    0
115156,20120121,    1,    0
115156,20120122,    0,    0
115156,20120123,    9,    0
115156,20120124,    1,    0
115156,20120125,    0,    0
115156,20120126,    0,    0
115156,20120127,    0,    0
115156,20120128,    0,    0
115156,20120129,    1,    0
115156,20120130,    0,    0
115156,20120131,    0,    0
115156,20120201,    0,    0
115156,20120202,    0,    0
115156,20120203,    0,    0
115156,20120204,   24,    0
115156,20120205,    0,    0
115156,20120206,   19,    0
115156,20120207,    6,    0
115156,20120208,    0,    0
115156,20120209,   10,    0
115156,20120210,    2,    0
115156,20120211,   17,    0
115156,20120212,   24,    0
115156,20120213,    0,    0
115156,20120214,    0,    0
115156,20120215,    2,    0
115156,20120216,    0,    0
115156,20120217,    0,    0
115156,20120218,    0,    0
115156,20120219,   77,    0
115156,20120220,    2,    0
115156,20120221,    0,    0
115156,20120222,    0,    0
115156,20120223,    0,    0
115156,20120224,    0,    0
115156,20120225,    0,    0
115156,20120226,    8,    0
115156,20120227,    0,    0
115156,20120228,    0,    0
115156,20120229,    0,    0
115156,20120301,    0,    0
115156,20120302,    0,    0
115156,20120303,    0,    0
115156,20120304,    0,    0
115156,20120305,    0,    0
115156,20120306,    0,    0
115156,20120307,    0,    0
115156,20120308,    0,    0
115156,20120309,    0,    0
115156,20120310,    0,    0
115156,20120311,    0,    0
115156,20120312,    0,    0
115156,20120313,    0,    0
115156,20120314,    0,    0
115156,20120315,    0,    0
115156,20120316,    0,    0
115156,20120317,    0,    0
115156,20120318,    0,    0
115156,20120319,   48,    0
115156,20120320,    0,    0
115156,20120321,    0,    0
115156,20120322,    0,    0
115156,20120323,    0,    0
115156,20120324,    0,    0
115156,20120325,    0,    0
115156,20120326,    0,    0
115156,20120327,    0,    0
115156,20120328,    0,    0
115156,20120329,    0,    0
115156,20120330,    0,    0
115156,20120331,    4,    0
115156,20120401,    0,    0
115156,20120402,    0,    0
115156,20120403,    0,    0
115156,20120404,    0,    0
115156,20120405,   54,    0
115156,20120406,  146,    0
115156,20120407,  192,    0
115156,20120408,    7,    0
115156,20120409,    0,    0
115156,20120410,    0,    0
115156,20120411,   32,    0
115156,20120412,    0,    0
115156,20120413,   24,    0
115156,20120414,    2,    0
115156,20120415,   14,    0
115156,20120416,    3,    0
115156,20120417,    0,    0
115156,20120418,    0,    0
115156,20120419,    0,    0
115156,20120420,   14,    0
115156,20120421,    1,    0
115156,20120422,  128,    0
115156,20120423,   12,    0
115156,20120424,   28,    0
115156,20120425,    0,    0
115156,20120426,    0,    0
115156,20120427,    0,    0
115156,20120428,    0,    0
115156,20120429,    0,    0
115156,20120430,    0,    0
115156,20120501,    0,    0
115156,20120502,   14,    0
115156,20120503,  246,    0
115156,20120504,   25,    0
115156,20120505,    0,    0
115156,20120506,   92,    0
115156,20120507,   38,    0
115156,20120508,    0,    0
115156,20120509,    0,    0
115156,20120510,    0,    0
115156,20120511,    0,    0
115156,20120512,  457,    0
115156,20120513,    0,    0
115156,20120514,    0,    0
115156,20120515,    0,    0
115156,20120516,   27,    0
115156,20120517,    0,    0
115156,20120518,    0,    0
115156,20120519,    0,    0
115156,20120520,   12,    0
115156,20120521,   97,    0
115156,20120522,  176,    0
115156,20120523,   18,    0
115156,20120524,    0,    0
115156,20120525,    0,    0
115156,20120526,    0,    0
115156,20120527,    0,    0
115156,20120528,    0,    0
115156,20120529,   31,    0
115156,20120530,   10,    0
115156,20120531,   14,    0
115156,20120601,   26,    0
